Date,AK,AL,AR,AZ,CA,CO,CT,DC,DE,FL,GA,HI,IA,ID,IL,IN,KS,KY,LA,MA,MD,ME,MI,MN,MO,MS,MT,NC,ND,NE,NH,NJ,NM,NV,NY,OH,OK,OR,PA,RI,SC,SD,TN,TX,UT,VA,VT,WA,WI,WV,WY,United States not seasonaly adjusted,United States seasonaly adjusted
1986-05-31,80.583898918,62.978193575,68.092310613,65.340345208,48.914179061,46.208008207,69.188864316,47.116582201,56.952315261,63.095930453,58.16772709,54.822175843,53.502275987,57.352304814,48.685079285,55.86950128,61.704600477,55.094259715,70.376653732,58.581287091,56.884816914,60.028966389,42.164363734,49.730153984,60.321732527,67.718592568,54.70357027,57.551937998,70.455534634,56.457486232,66.781005748,60.013360288,66.650878674,63.678426581,62.370278213,52.864458962,77.907012027,39.560294162,57.403146229,54.804401985,58.267877275,57.377372087,60.248514301,76.541296938,50.412553319,57.564948977,55.99387453,41.865281257,49.077229706,63.851888827,60.054071583,54.8971667,54.547853134539
1986-04-30,80.441638792,62.800032528,67.967182719,64.674601028,48.549418596,46.137129171,67.488229364,46.678320948,56.310364617,62.710408605,57.732885019,54.765352364,53.405944044,56.943615819,48.073379081,54.922472883,61.288200828,54.713047375,70.287181602,57.620136132,56.214849478,59.388516798,41.821408225,48.878819591,59.794755896,67.748598587,54.85448115,56.910904555,70.271879118,56.535157332,65.412593648,58.774565984,66.560903171,63.543148919,61.278898966,52.444979011,77.991069884,38.808793033,56.66567291,53.662108172,57.77313818,57.403320671,59.934280337,76.242216514,50.245421587,57.087561932,55.329026592,41.515230122,48.772722881,63.361000537,60.328413823,54.377338816,54.142182809923
1986-03-31,80.262711874,62.326946641,67.693848559,63.914880061,48.2218975,45.970141726,65.85707377,46.295326374,55.783719238,62.453456204,57.341216337,54.533753882,53.392780195,56.715568068,47.593763421,54.285446638,60.848103766,54.408587377,69.884862048,56.670814676,55.745854521,58.921616969,41.372912057,49.023332874,59.32902836,67.524958756,54.836747771,56.362663647,70.006698402,56.66318443,64.195364958,57.797555761,66.407173241,63.282869212,60.322854758,52.255885668,77.697078391,38.501460918,56.128058839,52.779065508,57.560321249,57.393211377,59.55436885,75.634185258,50.022064669,56.758826118,54.796739822,41.293175891,48.559267761,62.908303247,60.764697195,53.944439055,53.829830276836
1986-02-28,80.132682176,61.808011549,67.537014848,63.365375952,47.84525008,45.790843519,64.406108252,45.969922904,55.281272307,61.895637975,57.142094497,54.140806095,53.360305732,56.733591705,47.277263242,54.054432936,60.491568012,54.184869354,69.413978269,55.674742063,55.474218473,58.570179456,41.063669351,49.724745876,59.124258552,67.113678812,54.671381432,56.047852407,69.763571291,56.815366465,63.155185575,56.865126417,66.184558261,62.967325294,59.479446335,51.93367281,77.250994018,38.79848081,55.778352571,52.129245563,57.426031544,57.385259443,59.172454599,75.5161974,49.899588986,56.374037286,54.363175469,41.27193124,48.359813602,62.390146048,61.253604444,53.5928774,53.550019511701
1986-01-31,80.057489401,61.549395629,67.585374258,63.05285562,47.575913,45.594968346,63.338290422,45.771847144,54.754209611,61.429088693,57.009155459,53.752749461,53.233594477,56.827485952,47.149563574,53.991623358,60.34365351,54.182406794,69.013806131,54.7828582,55.243012765,58.225699809,40.950715339,50.062911599,59.162176396,66.717039455,54.371451736,55.89061451,69.589040077,56.946083012,62.189980333,56.049441714,65.913367796,62.675222427,58.70459249,51.550121459,76.897760664,39.257231217,55.567449833,51.549943801,57.221589839,57.372037387,58.753072414,75.598326882,49.89963681,56.027451568,54.047607873,41.148318537,48.140015338,61.835710714,61.648808605,53.32373298,53.26365907969
1985-12-31,80.070586395,61.429029844,67.620285914,62.872525663,47.469212205,45.274740173,62.610475887,45.713401733,54.204858862,61.366192758,56.799312648,53.454338442,53.066939868,56.900834952,47.095903091,53.865506837,60.382002744,54.205334416,68.89193064,53.960477606,54.938182483,57.807251711,40.87507268,50.070206196,59.206367809,66.53972082,53.959150554,55.802019362,69.511422541,56.948655186,61.191516056,55.372826828,65.575936131,62.406183815,57.818930645,51.264147267,76.860576778,39.677742192,55.394905107,50.935959699,57.00815716,57.345662001,58.369903673,75.66079933,49.946388227,55.857396461,53.844273839,40.972403305,47.92144511,61.395820915,61.800449929,53.119411513,52.989253751983
1985-11-30,80.186340875,61.217805029,67.585352619,62.799204811,47.396407985,44.865001142,61.974513401,45.717908704,53.623207347,61.61215646,56.640251295,53.176143045,52.984956885,56.903243118,47.008734658,53.612076822,60.390210713,54.052853643,69.227824784,53.054222247,54.525127189,57.205399311,40.81475284,49.988200403,59.189626365,66.641968782,53.474864448,55.716708654,69.586330985,56.854925685,60.212996553,54.753781253,65.135491965,62.135910974,56.893786294,51.237956777,77.3370548,39.908769903,55.177273321,50.235444121,56.820886689,57.27180164,58.117174855,76.042790294,49.995433031,55.767377687,53.688227947,40.906481435,47.765018096,61.314535524,61.738841687,52.94997585,52.699043946602
1985-10-31,80.507611254,60.942515326,67.469221808,62.772259605,47.384607593,44.526949516,61.196452521,45.695921821,53.1086532,61.896609551,56.569743418,52.839456531,53.063217968,56.885604914,46.951048018,53.346266632,60.411786628,53.84424985,69.765470872,51.945428711,54.182870538,56.388906586,40.673022665,49.800634643,59.136096702,66.908135496,52.976915416,55.642681016,69.789652027,56.782208554,59.226177235,53.996147338,64.72167517,61.849734622,56.182495896,51.36660584,78.147983501,39.891231003,54.876965823,49.389782886,56.711128289,57.130942119,58.010204743,76.417352509,50.025090259,55.763091084,53.476247641,41.004445063,47.724499808,61.748302796,61.645036879,52.808152696,52.438245136705
1985-09-30,81.179301168,60.838178372,67.222056491,62.621019257,47.317441988,44.633009845,60.232338659,45.597123661,52.735502207,61.844119169,56.380235904,52.429247984,53.239599935,56.933383047,46.834752315,53.106972884,60.357410759,53.616687776,70.225739621,50.807168107,54.118175177,55.479798356,40.422392298,49.143961744,59.088436727,67.20601996,52.551395314,55.488621699,70.010645567,56.721727353,58.070867561,53.215864924,64.507868182,61.530958924,55.824217062,51.252581076,78.801509834,39.779277018,54.5632573,48.489949409,56.67074488,56.965258612,57.908110682,76.519232908,50.005548061,55.758983617,53.162071498,41.168927662,47.777279708,62.592409277,61.680265219,52.634927147,52.186736551057
1985-08-31,82.120442433,60.834296243,66.804390642,62.326506955,47.091611678,45.073004122,59.266075383,45.395444517,52.490224599,61.389193873,56.066257266,52.025398979,53.336720361,57.016950754,46.517454111,53.013355855,59.833691486,53.369412498,70.677123644,49.850284009,54.127920397,54.670368793,40.261459492,47.715372287,58.935294689,67.407819809,52.24708,55.190904158,70.137587321,56.658794242,56.810043586,52.501144906,64.513709475,61.259035088,55.505749798,50.92736829,79.13513041,39.646110724,54.493448252,47.6957386,56.543566617,56.832710582,57.652631824,76.334745455,49.894096287,55.579168388,52.745361857,41.158480691,47.88888903,63.55829455,61.890973901,52.364808318,51.878967769622
1985-07-31,83.027207344,60.60139905,66.167355148,61.98353062,46.770789773,45.312225208,58.39052793,45.121516999,52.343709515,60.997527982,55.515021937,51.784946784,53.203124364,56.986789981,46.160850381,53.128812575,59.050939635,53.31785278,71.134852068,48.845465344,53.975781084,54.009566188,40.09592954,46.340664817,58.54506187,67.370969681,52.035931754,54.786365243,70.13143015,56.589394379,55.619356627,51.736909556,64.584156883,61.15371896,54.630262153,50.64987706,79.217796256,39.535330389,54.411466276,47.027029487,56.379115384,56.787727743,57.267436555,76.098542977,49.743140866,55.26165381,52.262224177,40.939317195,47.923765689,64.369384828,62.178174206,52.001288732,51.491334574744
1985-06-30,83.512056039,60.141133682,65.483412036,61.649324159,46.352641543,45.290735015,57.556097247,44.771051121,52.148869967,61.108237862,54.677010746,51.755433882,52.855069067,56.740852099,45.860740916,53.311582016,58.916238555,53.401079681,71.558432512,47.62224715,53.673129623,53.400622931,39.826496108,46.547078516,58.083228545,67.070767472,51.880813603,54.422856144,70.010628676,56.457349045,54.507874716,50.939076923,64.420764413,61.260939704,53.472705784,50.613251777,79.237880774,39.564503395,53.87462776,46.407215151,56.17287626,56.865047427,56.824079436,76.042394966,49.670501462,54.945457546,51.757147847,40.795660529,47.810526612,64.854439468,62.435148499,51.638225843,51.183977862325
1985-05-31,83.451753303,59.678028339,65.139295101,61.34901136,45.978149905,45.164412405,56.701999254,44.309717736,51.796625853,61.215496979,53.532758951,51.855976165,52.487112535,56.351184221,45.566029879,53.350391402,59.501713065,53.38865134,71.755049659,46.35218245,53.274201374,52.751161495,39.542118549,47.86430401,57.6464282,66.529718236,51.774732281,54.144628291,69.816820451,56.263337518,53.42271439,50.077933775,63.983319495,61.517739207,52.515756914,50.607181126,79.461572866,39.748939186,53.068291673,45.76754565,55.879442913,57.059327896,56.40474243,75.965622271,49.732082136,54.712984468,51.196544196,40.793970682,47.628393068,64.939192938,62.613645076,51.310912137,50.984418173566
1985-04-30,83.150673422,59.369717222,65.25684225,61.144802389,45.810780969,45.084281068,55.799918166,43.799051469,51.361305503,61.271611381,52.698346243,52.017770477,52.267934298,55.962245198,45.447484183,53.13855786,60.11922067,53.295225352,71.506253851,45.086202403,52.875346717,52.071185418,39.272806853,48.791696557,57.256978332,65.790365698,51.691911101,53.81237974,69.613672229,56.061359663,52.311749925,49.192451953,63.558907022,61.694720725,51.875043431,50.33824768,79.81800659,40.034202486,52.420876258,45.154743302,55.621462749,57.322411453,56.191559866,75.852749154,49.864374318,54.40268428,50.547802524,40.802571383,47.369666138,64.632758314,62.656607627,51.048990484,50.828228131119
1985-03-31,82.99675563,59.004431091,65.584223305,61.095624991,45.676991636,45.14152024,54.894672297,43.291171658,50.877009749,61.403055952,53.050294892,52.169393005,52.21436882,55.672092855,45.407994114,52.86043489,60.4485777,53.151749645,70.931535476,43.88976498,52.583297159,51.414882068,39.087219103,49.112101804,56.87550795,64.968581858,51.588477697,53.444261527,69.449543652,55.910248734,51.250182516,48.436574596,63.359704325,61.593337477,51.278640103,50.000790442,80.135485259,40.458282769,52.061252298,44.636666529,55.414824437,57.585914883,56.157040301,75.761269599,49.9717519,53.991547872,49.908539655,40.800370355,47.042707906,63.990628862,62.537041265,50.839873975,50.731861050512
1985-02-28,83.187585889,58.245434502,65.823816948,61.24342856,45.465237863,45.312380552,54.075570706,42.832480569,50.323410989,61.42910964,53.724686355,52.244019207,52.297656812,55.562728825,45.233412955,52.69480638,60.407518741,52.938634859,70.435550538,42.94071439,52.420821084,50.821184114,39.036698735,49.088390241,56.430363928,64.215094321,51.495969732,53.054165585,69.330341842,55.882036899,50.402963556,47.93743939,63.357893787,61.293704405,50.627706337,49.772422569,80.358273788,41.056491464,51.940012697,44.223842193,55.148276411,57.79190196,56.121745548,75.690304395,50.041197476,53.688535302,49.405235879,40.835169931,46.734232844,63.13958052,62.313223972,50.645648933,50.605147907907
1985-01-31,83.757392674,57.323831652,65.826807312,61.49713391,45.253964091,45.450137013,53.322227319,42.538658528,49.773244445,61.414967644,53.792303535,52.205279694,52.460036703,55.67839116,44.972246078,52.58617442,60.138690409,52.643386231,70.314539654,42.153814417,52.254728162,50.343829767,38.990355862,49.005021639,56.058538718,63.56528366,51.460255934,52.728718403,69.24231353,55.92983636,49.790081945,47.59673959,63.451355051,60.99254511,49.954708166,49.6642536,80.504516326,41.699675415,51.878465332,43.872093241,54.743015275,57.906326696,56.054854163,75.737836346,50.042252117,53.386775984,49.085749596,40.808312007,46.542070257,62.306383606,62.111626881,50.452700558,50.395861132864
1984-12-31,84.608550776,56.98347119,65.633637821,61.636251662,45.097664738,45.42445693,52.539498346,42.470037226,49.357103753,61.067840957,53.601152307,52.051746334,52.620061116,55.948398258,44.860987461,52.393428551,59.849882789,52.295155354,70.61222182,41.408652705,51.97810937,50.026232536,38.784182368,48.99058206,55.877639858,63.043741789,51.467772633,52.485507872,69.224488802,55.938608596,49.290384508,47.160311552,63.524683753,60.787021392,49.311225859,49.643920845,80.678822007,41.949982669,51.783550877,43.500083339,54.302756703,57.922561003,55.897765499,75.934804134,49.921798049,53.017322897,48.953496593,40.659185049,46.443554897,61.717600884,62.054213249,50.245269514,50.122154229052
1984-11-30,85.479311497,57.355904993,65.327070729,61.62107747,45.018935425,45.320187801,51.898257744,42.621819039,49.107011539,60.519927529,53.462721666,51.888464373,52.712405522,56.210227268,44.896819988,52.032812597,59.652700095,52.068132284,71.216218741,40.759152858,51.654744199,49.863859979,38.518691058,48.941392759,55.871571106,62.777137701,51.489517735,52.133024232,69.313516109,55.91315329,48.862626574,46.56295782,63.458619998,60.715650784,48.77969836,49.73920114,81.079557819,41.535021422,51.711801833,43.092309054,53.923780577,57.859936781,55.517055691,76.090127969,49.821591714,52.762036761,48.967355399,40.511747148,46.51044205,61.481839714,62.174755837,50.052150324,49.814951359578
1984-10-31,86.089373844,58.02613455,64.950068813,61.588652791,44.960582136,45.248653415,51.552298236,42.920632716,48.936763775,60.715494913,53.375901287,51.859544678,52.755105698,56.318498497,44.858814361,51.603915158,59.607320166,52.039041262,71.845108853,40.180382237,51.404684979,49.795879962,38.320375167,48.792042896,55.988742907,62.7025775,51.510798848,51.626518166,69.481850258,55.930400572,48.515120618,46.089425589,63.227085038,60.768281455,48.283000215,49.872847716,81.61323322,40.741266572,51.738667614,42.711584504,53.619564968,57.745324584,54.861873619,76.071621017,49.90532273,52.769063976,49.03566505,40.40741124,46.83330444,61.593547363,62.378726607,49.91532274,49.565678707686
1984-09-30,86.303658014,58.702874475,64.59634125,61.640385189,44.834363656,45.243574015,51.369990875,43.246571845,48.763130952,61.389386193,53.127083102,51.955643688,52.768134862,56.206921716,44.781923117,51.361603923,59.666158557,52.046949824,72.285390678,39.620333542,51.298843226,49.749006652,38.26791827,48.638696378,56.050214831,62.61272967,51.543206792,51.189329818,69.681195833,56.035857581,48.204602355,45.928110889,62.859594187,60.912798909,47.811834788,49.917026266,82.012759653,39.977523905,51.741363629,42.392314782,53.431590443,57.585273296,53.915868361,76.11086802,50.06047702,53.049355456,49.059554501,40.271444825,47.22886729,61.975668768,62.555639686,49.813565246,49.389398619315
1984-08-31,86.211616484,59.165370353,64.351748304,61.661252544,44.66974969,45.308922321,51.160864006,43.463757982,48.540961314,61.771003275,52.636004742,52.059046173,52.704165791,55.939498185,44.845214778,51.339780868,59.715994986,51.999806828,72.609466456,39.037870681,51.335361156,49.649633199,38.413644734,48.551230217,55.875043452,62.382109729,51.597504308,50.969461303,69.860229502,56.188240039,47.853075339,45.847320241,62.396441739,61.165326028,47.441200232,50.008892067,82.333980837,39.550868732,51.586305211,42.10093095,53.425949051,57.374467763,52.798711191,76.142230768,50.082938892,53.247198094,48.980143196,40.107190352,47.527297268,62.54335976,62.708298681,49.708792321,49.247594190553
1984-07-31,85.994390181,59.320680751,64.258781815,61.517098163,44.547131597,45.378336304,50.775305256,43.468252418,48.245012947,61.835808346,52.202135429,52.130803668,52.518541237,55.660133093,44.968926988,51.429270078,59.674016964,51.899164364,72.860948169,38.326560347,51.386130148,49.401937219,38.597338157,48.463166361,55.573379999,62.010753049,51.660133594,50.891435057,70.000113821,56.335393396,47.344911227,45.465729724,61.863912465,61.512169291,46.958325327,50.169990142,82.680509325,39.528782997,51.369298449,41.785839,53.56393504,57.117216971,51.876458191,75.647645997,49.941895052,52.991400774,48.797407028,39.931814818,47.67207397,63.246085976,62.885884334,49.552288585,49.066350755863
1984-06-30,85.668275075,59.205596245,64.284992387,61.277932797,44.46985014,45.345825246,50.180234324,43.263991956,47.874444328,61.614665485,52.020804243,52.17615625,52.306004267,55.457812026,44.959126932,51.560926711,59.474316448,51.806405084,72.891945452,37.504823694,51.255935096,48.925012913,38.639209988,48.227863213,55.231122062,61.720624832,51.713942368,50.848618012,70.134931928,56.484309507,46.632730869,44.723755867,61.349950002,61.865705988,46.120761217,50.286021438,82.911896873,39.689260165,51.018782915,41.407291283,53.813515485,56.829680378,51.911459131,74.94008427,49.730363519,52.452915239,48.522309962,39.812784385,47.584506447,64.049685332,63.109544049,49.324908124,48.891009827107
1984-05-31,85.21919449,58.942550647,64.324804399,60.946472363,44.386545105,45.198296181,49.451013119,42.938664277,47.491189092,61.081144234,51.896318797,52.180201114,52.14648216,55.343757723,44.753426643,51.47154735,59.181683179,51.845233525,72.640868555,36.682090998,50.89292789,48.256891514,38.525869467,47.836474493,54.774651282,61.796056447,51.767919473,50.678267185,70.257567789,56.632757497,45.817193667,43.888082568,61.046642608,62.157449379,45.089074068,50.181188982,82.916894574,39.854259003,50.570004956,40.964505758,54.051230851,56.519699403,52.68228907,74.427926033,49.564285581,51.97683031,48.156589541,39.803872243,47.269507288,64.941371735,63.394764138,49.038489766,48.72645532278
1984-04-30,84.839853922,58.612646828,64.288265245,60.432697279,44.241117332,45.044659674,48.682576147,42.583136944,47.155628584,60.443365685,51.711321349,52.149666357,51.994753566,55.280588853,44.370316951,50.997123373,58.927649983,51.986776017,72.294465435,35.966730374,50.378269122,47.541009936,38.394946724,47.43894731,54.26076594,62.159292731,51.846015606,50.323224233,70.296760514,56.753232502,45.082753804,43.166377751,61.080498301,62.362455911,44.141396198,49.795682474,82.79447708,40.028303525,50.292359374,40.524510773,54.100205896,56.152464149,53.089871112,73.971172932,49.509760671,51.634892319,47.759190338,39.723482846,46.848658621,65.860895695,63.760883571,48.711356758,48.500703511872
1984-03-31,84.757851798,58.305306715,64.188844938,59.801166975,44.047287907,44.935982329,47.976638827,42.212408256,46.85583813,60.081821666,51.495670105,52.110095077,51.899731164,55.247828093,43.986965016,50.427004958,58.823616023,52.142486408,72.13575492,35.382343073,49.844623421,46.897697327,38.367837327,47.131916044,53.84131515,62.466894888,51.929971616,49.958391191,70.201046848,56.822041866,44.518170361,42.568827614,61.311323574,62.459759407,43.415638419,49.47236465,82.740758371,40.232764552,50.111467414,40.146871591,53.971705396,55.664017967,53.018630761,73.589355859,49.527196245,51.306653618,47.384936294,39.41036642,46.498008971,66.715397204,64.165541868,48.405504668,48.302663806564
1984-02-29,84.93652572,58.037246293,64.152749346,59.193424981,43.888101834,44.807207181,47.41861844,41.794406794,46.569496193,59.97435118,51.2081866,52.052827018,51.972219768,55.245002702,43.731982725,50.114637541,58.874921912,52.266457194,72.246021117,34.866705037,49.492602227,46.336821729,38.373755552,46.916539026,53.638018134,62.559722379,51.985354324,49.660621655,69.944915916,56.788543257,44.057264855,42.131253118,61.436275094,62.449573678,42.997369861,49.493280298,82.935746603,40.471441891,49.933623054,39.892183698,53.724654846,55.043833425,53.026283361,73.375842899,49.570327809,50.978758072,47.025141792,38.971623074,46.33873042,67.408226274,64.497568676,48.181286177,48.142756001115
1984-01-31,85.173668323,57.688169095,64.23254173,58.689704313,43.752084953,44.613755341,47.015189571,41.343635521,46.314427519,59.87444041,50.89599402,51.973273185,52.193159839,55.261390236,43.639991455,50.078844426,58.926602931,52.296178414,72.404044203,34.384138424,49.369162941,45.82274906,38.242947454,46.780183947,53.654014265,62.492504051,52.015080757,49.353567265,69.5073733,56.637151201,43.653454737,41.861651486,61.329730019,62.400876219,42.793509434,49.764937674,83.390493149,40.723235089,49.850410735,39.837668028,53.438182085,54.349833617,53.325276812,73.477029923,49.649972279,50.737644437,46.671563745,38.579557106,46.260754824,67.847580367,64.662150313,48.029101336,47.974992198065
1983-12-31,85.337066891,57.235458929,64.354975737,58.325774291,43.628950652,44.44803068,46.716668058,40.926518965,46.103758236,59.723008689,50.676838875,51.903153231,52.437559719,55.285589603,43.713148033,50.163571548,58.868741218,52.258157153,72.434685846,33.930338734,49.291752477,45.341379447,38.021377094,46.76028015,53.789290175,62.371994709,52.025714119,48.958237178,68.871204569,56.398182141,43.318768694,41.62274132,61.092134583,62.387237067,42.51112762,49.941105298,83.968593156,40.893963401,49.873515422,39.948484495,53.213799009,53.657565783,53.690422649,73.712289059,49.814812874,50.551556479,46.345198841,38.379439526,46.124390992,68.015157536,64.615500085,47.904439126,47.787059534332
1983-11-30,85.385095022,56.798583389,64.502417362,58.120790909,43.575935633,44.381020219,46.490090359,40.552234092,45.881428909,59.64144456,50.55292061,51.873448775,52.625247496,55.313709609,43.830866162,50.279932166,58.715892692,52.185658543,72.452228682,33.538260144,49.126538324,44.85971379,37.936326507,46.891801861,53.925427972,62.278426394,52.007960197,48.487767082,68.025632954,56.115821414,43.03845484,41.428804403,60.871395212,62.403920835,41.974448897,49.922382588,84.533192364,40.94694596,49.747016033,40.089138485,53.092374399,53.028842478,53.963660039,73.709252213,50.011912532,50.453293892,46.059015094,38.339955052,46.013154051,67.940115044,64.411745781,47.79418834,47.567689861608
1983-10-31,85.288256882,56.477093024,64.735128239,58.058103314,43.567783493,44.45962169,46.244192007,40.159327259,45.606020833,59.642182793,50.432110658,51.916779525,52.749115767,55.368492732,43.859997456,50.342617319,58.557352668,52.016128017,72.517810205,33.165223632,48.944036514,44.346082607,38.021439772,47.139744262,54.035577794,62.196245242,51.949435836,48.132380072,66.987251953,55.871346374,42.764016917,41.299110566,60.710031833,62.432765216,41.276261678,49.85261025,84.891088158,40.96818407,49.382812139,40.151897814,53.039278856,52.479555104,54.053259787,73.418189313,50.144483695,50.442719192,45.813488161,38.259706618,46.095568525,67.650763111,64.228199074,47.686644624,47.352611941864
1983-09-30,85.029167142,56.236064022,65.006264886,58.104833042,43.568747067,44.709319408,45.857988999,39.703563683,45.335094005,59.763287661,50.211328609,52.010490253,52.802240427,55.465843093,43.746265721,50.334413099,58.493727685,51.692578061,72.512183246,32.764964763,48.832626538,43.806855183,38.153068281,47.416790903,54.049418594,62.085006219,51.844917696,47.954639946,65.815659174,55.696666957,42.438968646,41.166533814,60.516216903,62.497488147,40.651565384,49.760549356,85.016662825,41.015813664,49.083152759,40.064965253,52.991785836,51.992266791,53.95500063,72.894448422,50.211541292,50.284880567,45.587802595,38.164637697,46.329038615,67.165504613,64.215582001,47.577467887,47.172341836079
1983-08-31,84.610775828,55.945793432,65.153780489,58.313023202,43.586814021,45.006506492,45.308690193,39.197993211,45.118539486,59.889364354,49.838566901,52.041596265,52.696841999,55.558012277,43.563073861,50.299127964,58.565242158,51.290665548,72.309162969,32.352099501,48.812460267,43.277275257,38.228401563,47.631003341,53.790904726,62.00033729,51.676730475,47.75974597,64.605638986,55.573048497,42.016435042,41.007138474,60.190604874,62.577964185,40.134486172,49.70842624,85.098473655,41.122999208,48.949553819,39.772814565,52.872523458,51.549617442,53.698392509,72.371729903,50.232552939,49.844909929,45.324849986,38.273541535,46.507426357,66.484602674,64.407134406,47.465023552,47.024643159714
1983-07-31,84.016317411,55.54674559,65.030381475,58.722439238,43.521905516,45.15696761,44.702599668,38.746684513,44.913454608,59.76199373,49.490366443,51.927988936,52.435734023,55.598827753,43.430924606,50.238882311,58.636095127,50.896924355,71.911072875,31.850012902,48.741837827,42.777891516,38.248392177,47.733177353,53.271676854,61.992661112,51.39707446,47.422936387,63.441491152,55.473375778,41.476033324,40.707639329,59.803242377,62.591194293,39.563954033,49.73677098,85.062574492,41.287889352,48.774122731,39.279123904,52.646113881,51.150757877,53.349364558,72.143236156,50.217468041,49.366849157,44.975313579,38.569053514,46.545164602,65.580485937,64.785019896,47.303684618,46.839797867138
1983-06-30,83.225488935,55.12020132,64.590701731,59.264995048,43.368794391,45.027359455,44.205721083,38.48187982,44.642192785,59.456755248,49.26423767,51.628605013,52.107570742,55.603863379,43.336349719,50.149305637,58.570281328,50.559130737,71.478427635,31.276830041,48.419586241,42.271304909,38.230418531,47.731774229,52.685389771,62.002168463,50.95354024,47.030886189,62.36511192,55.334534477,40.845501019,40.165778903,59.426777967,62.469942478,38.908715602,49.607660009,84.744149688,41.448421245,48.401180417,38.7034842,52.38646831,50.823052619,52.971631987,71.970399925,50.114198129,49.12577963,44.569277544,38.764592152,46.437795827,64.439219862,65.285926773,47.06838911,46.654340718881
1983-05-31,82.277971818,54.750758565,63.920911914,59.769120139,43.243755721,44.675236874,43.852827794,38.45200806,44.28732641,59.117241485,49.064423169,51.124006481,51.730298875,55.619285546,43.09730674,50.065434089,58.363651271,50.364621047,71.132990682,30.743003901,47.904901562,41.726019664,38.094832995,47.649148096,52.174289577,61.940512736,50.359536248,46.750556013,61.397912262,55.123326107,40.210528344,39.567163381,59.037375774,62.245942824,38.315872448,49.120233006,84.246430251,41.597775237,47.976063242,38.203862874,52.174419226,50.599223692,52.582583253,71.683991961,49.938907059,49.056388029,44.213300897,38.691192211,46.195398125,63.135433076,65.796467141,46.799648037,46.501859477886
1983-04-30,81.290604716,54.464385072,63.176968344,60.022838594,43.096866632,44.355288983,43.573363637,38.586748583,43.946970637,58.796043945,48.933589168,50.48887563,51.311196509,55.643878348,42.548293315,50.095998323,58.046053383,50.317923593,70.947680518,30.226845212,47.420125581,41.13974268,37.86707527,47.521170641,51.744026298,61.733771279,49.714661765,46.667341871,60.537081326,54.8699644,39.677775875,39.094234836,58.74319532,62.077541606,37.897012731,48.445724878,83.797958972,41.770696895,47.557289345,37.797605314,51.94520997,50.489501024,52.224783608,71.349585913,49.781564426,48.946143717,43.980967165,38.492951312,45.844658915,61.770845953,66.268420659,46.522738303,46.321549847518
1983-03-31,80.347095345,54.268511922,62.463304326,59.959417623,42.941992543,44.279837768,43.280912422,38.762137645,43.68801899,58.411087335,48.8555956,49.831393444,50.879030307,55.633027018,41.724406682,50.219267725,57.764615107,50.320256478,70.908429596,29.712203136,47.095986745,40.534892352,37.638461223,47.322405034,51.389936395,61.339788029,49.095318474,46.692783849,59.745617785,54.601521272,39.343986983,38.752113767,58.621194662,62.093150522,37.621469537,47.919625167,83.395168378,41.966567565,47.077304519,37.401248731,51.555783124,50.477886717,51.906309088,70.960770674,49.668620604,48.687378311,43.863404762,38.348680245,45.534574659,60.36054929,66.651574597,46.255932457,46.15765853395
1983-02-28,79.474541023,54.125962615,61.801807714,59.600645363,42.867515512,44.382907774,42.938586315,38.894095951,43.479147411,58.165798702,48.65618753,49.26451005,50.460565074,55.577556167,40.742471162,50.287079667,57.655499534,50.308875241,70.822254291,29.358651681,46.903407035,39.966620528,37.159092499,46.993546455,51.125886707,60.75356094,48.534729213,46.660118992,58.942549692,54.373435485,39.235581881,38.574482155,58.527665334,62.262015311,37.382676512,47.647792389,82.955111039,42.155688715,46.582968629,36.953059415,50.915418246,50.525332674,51.64242422,70.609602612,49.589304153,48.299775541,43.801377912,38.216575974,45.492918608,58.91526187,66.83251643,46.020241697,45.983439566002
1983-01-31,78.700464772,53.996077397,61.192220553,59.002763072,42.844189023,44.486302997,42.609535506,38.94324831,43.274334553,58.386676566,48.333416318,48.876637212,50.074847881,55.490944224,39.796261764,50.131512523,57.700533286,50.221885787,70.543456863,29.187946851,46.792328068,39.481851632,35.975304826,46.596409521,50.911913223,60.081799658,48.088205655,46.577838082,58.047502087,54.250405984,39.277546952,38.553724018,58.32754493,62.509047823,37.04197029,47.629321196,82.63999139,42.289942308,46.285736633,36.443367285,50.032242004,50.573169211,51.526030072,70.437589094,49.468735777,47.870776505,43.72331611,37.964975936,45.581232844,57.515402733,66.82990499,45.805341675,45.753737821232
1982-12-31,78.04988952,53.848287437,60.666823248,58.271844128,42.77810772,44.523430295,42.371488017,38.964709141,43.027602014,58.932130466,47.964474115,48.688327241,49.771984569,55.358473044,39.465299797,49.602875253,57.79388881,50.048043512,70.129803106,29.074836892,46.724906077,39.098685526,34.107983835,46.313232643,50.715773951,59.531690008,47.78922087,46.476705146,57.05292782,54.228297216,39.384718888,38.476086768,58.106507108,62.791066056,36.626049878,47.782055328,82.691693301,42.303612417,46.202314606,35.902996428,49.097480414,50.559547655,51.56724428,70.586077373,49.187373724,47.385624152,43.581800282,37.474003104,45.412335229,56.252718011,66.791508072,45.592315567,45.480601337203
